Vmem,tun,Energy
0.01,0.090033635,2.01e-15
0.01,0.11205328,2.22e-15
0.01,0.124955788,2.53e-15
0.01,0.129228656,3e-15
0.01,0.13660723,3.29e-15
0.01,0.146082081,3.54e-15
0.01,0.159872972,4.1e-15
0.01,0.174933763,5e-15
0.01,0.199376124,7.25e-15
0.01,0.217398352,9.62e-15
0.01,0.2319120026069326,1.203834452351462e-14
0.01,0.2322046347901547,1.2091982805136272e-14
0.01,0.2327990488463497,1.220159809608358e-14
0.01,0.2328762755728464,1.22158862147353e-14
0.01,0.2332007472708429,1.227614690101274e-14
0.01,0.233571762601778,1.234530741426318e-14
0.01,0.2337702067575021,1.238243865521856e-14
0.01,0.2340320141420949,1.243138787344866e-14
0.01,0.2349632027713985,1.260741015067274e-14
0.01,0.2355680869465792,1.2723107887695522e-14
